timestamp,open,high,low,close,volume
2024-05-30 16:29:00,178.02,178.9,178.01,178.4783,5833
2024-05-30 16:30:00,178.5,178.9,178.24,178.46,4767
2024-05-30 16:31:00,178.95,179.0,178.5,178.9,8869
2024-05-30 16:32:00,179.05,179.1,179.0,179.09,3683
2024-05-30 16:33:00,178.84,178.84,178.6,178.84,2087
2024-05-30 16:34:00,178.6,178.96,178.6,178.6,6289
2024-05-30 16:35:00,178.6,178.69,178.6,178.6,1974
2024-05-30 16:36:00,178.6998,178.6998,178.5,178.5,2133
2024-05-30 16:37:00,178.6,178.7,178.6,178.6,2889
2024-05-30 16:38:00,178.6,178.65,178.6,178.65,1798
2024-05-30 16:39:00,178.69,178.71,178.6,178.6,2444
2024-05-30 16:40:00,178.49,178.49,177.8,178.0,5030
2024-05-30 16:41:00,177.8,178.0,177.76,177.76,3868
2024-05-30 16:42:00,177.8,178.0,177.8,177.9,3612
2024-05-30 16:43:00,177.8999,178.0,177.8999,177.9043,6495
2024-05-30 16:44:00,177.9986,178.0,177.8,177.9001,4732
2024-05-30 16:45:00,177.9,178.0,177.9,178.0,1257
2024-05-30 16:46:00,178.0,178.0,177.99,177.99,2313
2024-05-30 16:47:00,177.99,178.0,177.99,178.0,1473
2024-05-30 16:48:00,177.99,178.01,177.99,178.01,1971
2024-05-30 16:49:00,178.4539,178.4539,178.35,178.35,765
2024-05-30 16:50:00,178.35,178.42,178.25,178.42,1928
2024-05-30 16:51:00,178.42,178.42,178.3,178.3,1214
2024-05-30 16:52:00,178.4,178.69,178.4,178.69,1536
2024-05-30 16:53:00,178.95,178.95,178.53,178.55,1145
2024-05-30 16:54:00,178.95,179.15,178.95,178.95,5643
2024-05-30 16:55:00,178.95,179.2,178.95,178.95,3222
2024-05-30 16:56:00,179.0,179.4867,179.0,179.35,1220
2024-05-30 16:57:00,179.5,179.73,179.23,179.55,2585
2024-05-30 16:58:00,179.3,180.0,179.3,180.0,4290
2024-05-30 16:59:00,179.85,179.85,178.45,178.62,11041
2024-05-30 17:00:00,179.1,179.65,178.71,178.71,2793
2024-05-30 17:01:00,179.03,179.65,179.0,179.5,4210
2024-05-30 17:02:00,179.5,179.65,179.03,179.03,2969
2024-05-30 17:03:00,179.5199,179.65,179.0,179.55,7828
2024-05-30 17:04:00,179.53,179.65,179.53,179.54,996
2024-05-30 17:05:00,179.5,179.5,179.0,179.26,1472
2024-05-30 17:06:00,179.5,179.5,179.5,179.5,393
2024-05-30 17:07:00,179.05,179.5,179.05,179.5,1409
2024-05-30 17:08:00,179.6,179.6,179.51,179.51,776
2024-05-30 17:09:00,179.5,179.75,179.5,179.75,1324
2024-05-30 17:10:00,179.65,179.75,179.65,179.67,2787
2024-05-30 17:11:00,179.85,179.85,179.85,179.85,896
2024-05-30 17:12:00,179.92,179.97,179.92,179.97,1284
2024-05-30 17:13:00,179.51,179.8,179.51,179.8,323
2024-05-30 17:14:00,179.85,179.95,179.85,179.9,1324
2024-05-30 17:15:00,179.85,180.6,179.73,180.6,17754
2024-05-30 17:16:00,180.783,181.9999,180.7147,181.6,16743
2024-05-30 17:17:00,181.99,181.99,180.5,180.5,3640
2024-05-30 17:18:00,181.461,181.461,180.49,180.49,1227
2024-05-30 17:19:00,180.25,180.49,180.25,180.49,682
2024-05-30 17:20:00,180.2,180.2,180.2,180.2,3894
2024-05-30 17:21:00,180.9,181.35,180.9,181.12,4816
2024-05-30 17:22:00,181.5,181.5,181.5,181.5,740
2024-05-30 17:23:00,181.82,182.64,181.82,182.64,15364
2024-05-30 17:24:00,182.88,183.7165,182.88,183.5,7838
2024-05-30 17:25:00,183.75,183.75,183.5,183.62,3080
2024-05-30 17:26:00,183.3,183.75,183.3,183.75,4747
2024-05-30 17:27:00,183.75,184.3,183.75,184.3,5265
2024-05-30 17:28:00,183.75,184.0,183.31,184.0,3158
2024-05-30 17:29:00,183.5,183.5,183.3001,183.5,3333
2024-05-30 17:30:00,183.3,184.0,183.3,183.75,3936
2024-05-30 17:31:00,184.0001,184.0001,184.0,184.0,1104
2024-05-30 17:32:00,184.0,184.0,184.0,184.0,790
2024-05-30 17:33:00,184.0,184.0,184.0,184.0,643
2024-05-30 17:34:00,183.91,183.91,183.91,183.91,397
2024-05-30 17:36:00,183.5,183.5,183.5,183.5,303
2024-05-30 17:37:00,183.5,183.5,183.5,183.5,1056
2024-05-30 17:38:00,183.5001,183.5001,183.5001,183.5001,346
2024-05-30 17:39:00,183.3842,184.0,183.3842,183.93,2449
2024-05-30 17:40:00,183.93,183.93,183.3584,183.3584,2776
2024-05-30 17:41:00,183.3,183.4,182.1152,182.1152,1849
2024-05-30 17:42:00,182.25,182.25,182.25,182.25,268
2024-05-30 17:43:00,182.22,182.84,182.22,182.84,335
2024-05-30 17:45:00,183.0,183.3,183.0,183.3,620
2024-05-30 17:48:00,183.5,183.5,183.5,183.5,221
2024-05-30 17:49:00,183.3,183.3,183.3,183.3,565
2024-05-30 17:51:00,182.0855,182.0855,182.0855,182.0855,226
2024-05-30 17:52:00,182.5,182.5,182.5,182.5,442
2024-05-30 17:53:00,182.5,182.5,182.5,182.5,229
2024-05-30 17:54:00,182.0,182.0,181.5,181.5,1021
2024-05-30 17:55:00,181.6,181.6,181.6,181.6,379
2024-05-30 17:56:00,181.4994,181.5,181.1,181.1,3975
2024-05-30 17:57:00,181.1,181.5,181.1,181.5,6991
2024-05-30 17:58:00,181.59,181.59,181.59,181.59,405
2024-05-30 17:59:00,181.25,181.25,181.25,181.25,137
2024-05-30 18:03:00,181.79,182.0,181.79,182.0,1097
2024-05-30 18:04:00,182.0,182.0,182.0,182.0,497
2024-05-30 18:07:00,181.3995,181.3995,181.3995,181.3995,335
2024-05-30 18:08:00,182.2595,183.47,182.2595,183.47,3508
2024-05-30 18:09:00,183.4,183.5,183.4,183.5,3191
2024-05-30 18:10:00,183.0,183.5,183.0,183.5,806
2024-05-30 18:11:00,183.5,183.51,183.5,183.51,949
2024-05-30 18:12:00,183.74,183.96,183.5,183.59,1887
2024-05-30 18:13:00,183.59,183.5904,183.5,183.5,1050
2024-05-30 18:15:00,183.0,183.0,183.0,183.0,200
2024-05-30 18:19:00,182.5,182.5,182.5,182.5,357
2024-05-30 18:24:00,182.1362,182.1362,182.1362,182.1362,231
2024-05-30 18:25:00,181.85,181.85,181.85,181.85,262
2024-05-30 18:26:00,181.75,181.75,181.75,181.75,165
2024-05-30 18:29:00,181.51,182.2,181.51,182.2,471
2024-05-30 18:30:00,182.0,182.0,182.0,182.0,475
2024-05-30 18:38:00,182.0,182.0,182.0,182.0,122
2024-05-30 18:39:00,182.5973,182.5973,182.2,182.2,430
2024-05-30 18:41:00,182.1,182.21,182.0,182.0,1396
2024-05-30 18:42:00,182.25,182.25,182.25,182.25,406
2024-05-30 18:43:00,182.03,182.03,182.03,182.03,129
2024-05-30 18:44:00,182.231,182.231,182.231,182.231,328
2024-05-30 18:45:00,182.0,182.0,182.0,182.0,321
2024-05-30 18:46:00,182.25,182.25,182.0,182.0,1269
2024-05-30 18:47:00,182.0596,182.0687,182.0596,182.0687,234
2024-05-30 18:49:00,182.8,182.8,182.8,182.8,2048
2024-05-30 18:50:00,182.69,182.69,182.69,182.69,224
2024-05-30 18:55:00,182.7997,182.7997,182.7997,182.7997,681
2024-05-30 18:57:00,182.57,182.8,182.56,182.8,696
2024-05-30 18:58:00,182.77,182.77,182.77,182.77,355
2024-05-30 18:59:00,182.8,182.8,182.8,182.8,101
2024-05-30 19:01:00,183.0,183.0,183.0,183.0,780
2024-05-30 19:04:00,183.0,183.0,182.8001,182.8008,1648
2024-05-30 19:10:00,182.62,182.62,182.62,182.62,282
2024-05-30 19:12:00,182.51,182.51,182.51,182.51,275
2024-05-30 19:13:00,182.52,182.52,182.52,182.52,182
2024-05-30 19:14:00,182.5,182.5,182.5,182.5,483
2024-05-30 19:18:00,182.2,182.2,182.2,182.2,341
2024-05-30 19:20:00,181.7,181.7,181.7,181.7,276
2024-05-30 19:22:00,181.5,181.5,181.5,181.5,525
2024-05-30 19:23:00,181.3,181.3,181.3,181.3,706
2024-05-30 19:25:00,181.3,181.3,181.3,181.3,179
2024-05-30 19:27:00,181.32,181.96,181.32,181.96,318
2024-05-30 19:29:00,182.25,182.25,182.25,182.25,536
2024-05-30 19:33:00,181.42,181.42,181.42,181.42,111
2024-05-30 19:34:00,181.5,181.5,181.5,181.5,377
2024-05-30 19:35:00,181.3,181.3,181.3,181.3,524
2024-05-30 19:36:00,181.3,181.3,181.3,181.3,237
2024-05-30 19:39:00,181.59,181.59,181.59,181.59,135
2024-05-30 19:41:00,181.7,181.7,181.7,181.7,226
2024-05-30 19:46:00,181.3,181.3,181.3,181.3,266
2024-05-30 19:47:00,181.06,181.06,181.0,181.0,1055
2024-05-30 19:48:00,181.3,181.3,181.3,181.3,526
2024-05-30 19:50:00,181.4,181.4,181.4,181.4,298
2024-05-30 19:53:00,181.0,181.0,181.0,181.0,467
2024-05-30 19:54:00,181.5,181.5,181.5,181.5,404
2024-05-30 19:57:00,181.35,181.4,181.35,181.4,666
2024-05-30 19:58:00,181.53,181.53,181.53,181.53,688
2024-05-30 19:59:00,181.51,181.8,181.1,181.8,1518
